"date","date_end","site","site_name","variable","value","site_network_id","statistic_type_id","ratified_id","verify_id","validity_id","unit_id","unit_name","statistic_type","ratified_name","verification_status","network_parameter_id","network_id","z_score","z_score_fail"
2015-11-29,2015-11-30,"roch","Rochester Stoke","v10",5.2125,65671,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1008,"RURAL",3.87252802105506,FALSE
2015-11-30,2015-12-01,"roch","Rochester Stoke","v10",5.441667,65671,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1008,"RURAL",3.46517057421346,FALSE
2015-11-15,2015-11-16,"sash","Saltash Callington Road","v10",5.4625,74226,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",3.07297019635057,FALSE
2015-11-16,2015-11-17,"sash","Saltash Callington Road","v10",6.7375,74226,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",4.2722750344127,FALSE
2015-11-18,2015-11-19,"sash","Saltash Callington Road","v10",5.295833,74226,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",3.65823098494681,FALSE
2015-11-19,2015-11-20,"sash","Saltash Callington Road","v10",5.091667,74226,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",3.24655818818006,FALSE
2015-10-26,2015-10-27,"sdy","Sandy Roadside","v10",515.6375,65381,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",11.2202917980993,FALSE
2015-11-06,2015-11-07,"sdy","Sandy Roadside","v10",-4.970833,65381,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-4.8975255575423,FALSE
2015-11-07,2015-11-08,"sdy","Sandy Roadside","v10",-3.491667,65381,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-4.22026483222322,FALSE
2015-11-08,2015-11-09,"sdy","Sandy Roadside","v10",-1.466667,65381,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-3.33942875550575,FALSE
2015-11-09,2015-11-10,"sdy","Sandy Roadside","v10",-3.025,65381,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-4.4546975868998,FALSE
2015-11-10,2015-11-11,"sdy","Sandy Roadside","v10",-2.855,65381,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-4.00453874349632,FALSE
2015-11-11,2015-11-12,"sdy","Sandy Roadside","v10",-2.279167,65381,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-3.96618291192344,FALSE
2015-11-12,2015-11-13,"sdy","Sandy Roadside","v10",-1.154167,65381,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-3.38147420534628,FALSE
2015-11-16,2015-11-17,"sdy","Sandy Roadside","v10",-2.156522,65381,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-3.26581273629144,FALSE
2015-11-20,2015-11-21,"sdy","Sandy Roadside","v10",19.520833,65381,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",9.22465266145095,FALSE
