,date,date_end,site,site_name,variable,value,unit_name
268,22/09/2015,23/09/2015,acth,Auchencorth Moss,v25,-0.813043,ugm-3 (TEOM FDMS)
269,23/09/2015,24/09/2015,acth,Auchencorth Moss,v25,-0.4625,ugm-3 (TEOM FDMS)
270,24/09/2015,25/09/2015,acth,Auchencorth Moss,v25,-0.918182,ugm-3 (TEOM FDMS)
271,25/09/2015,26/09/2015,acth,Auchencorth Moss,v25,-1.495833,ugm-3 (TEOM FDMS)
272,26/09/2015,27/09/2015,acth,Auchencorth Moss,v25,-0.2375,ugm-3 (TEOM FDMS)
273,27/09/2015,28/09/2015,acth,Auchencorth Moss,v25,-0.6125,ugm-3 (TEOM FDMS)
274,28/09/2015,29/09/2015,acth,Auchencorth Moss,v25,0.383333,ugm-3 (TEOM FDMS)
275,29/09/2015,30/09/2015,acth,Auchencorth Moss,v25,0.8875,ugm-3 (TEOM FDMS)
276,30/09/2015,01/10/2015,acth,Auchencorth Moss,v25,1.625,ugm-3 (TEOM FDMS)
277,01/07/2015,02/07/2015,acth,Auchencorth Moss,v10,5.695833,ugm-3 (TEOM FDMS)
278,02/07/2015,03/07/2015,acth,Auchencorth Moss,v10,3.258333,ugm-3 (TEOM FDMS)
279,03/07/2015,04/07/2015,acth,Auchencorth Moss,v10,2.8,ugm-3 (TEOM FDMS)
280,04/07/2015,05/07/2015,acth,Auchencorth Moss,v10,3.766667,ugm-3 (TEOM FDMS)
281,05/07/2015,06/07/2015,acth,Auchencorth Moss,v10,2.241667,ugm-3 (TEOM FDMS)
282,06/07/2015,07/07/2015,acth,Auchencorth Moss,v10,2.2375,ugm-3 (TEOM FDMS)
283,07/07/2015,08/07/2015,acth,Auchencorth Moss,v10,2.591667,ugm-3 (TEOM FDMS)
284,08/07/2015,09/07/2015,acth,Auchencorth Moss,v10,1.365,ugm-3 (TEOM FDMS)
285,09/07/2015,10/07/2015,acth,Auchencorth Moss,v10,1.133333,ugm-3 (TEOM FDMS)
286,10/07/2015,11/07/2015,acth,Auchencorth Moss,v10,2.316667,ugm-3 (TEOM FDMS)
287,11/07/2015,12/07/2015,acth,Auchencorth Moss,v10,2.308333,ugm-3 (TEOM FDMS)
288,12/07/2015,13/07/2015,acth,Auchencorth Moss,v10,1.258333,ugm-3 (TEOM FDMS)
289,13/07/2015,14/07/2015,acth,Auchencorth Moss,v10,0.908333,ugm-3 (TEOM FDMS)
290,14/07/2015,15/07/2015,acth,Auchencorth Moss,v10,1.291667,ugm-3 (TEOM FDMS)
291,15/07/2015,16/07/2015,acth,Auchencorth Moss,v10,1.05,ugm-3 (TEOM FDMS)
292,16/07/2015,17/07/2015,acth,Auchencorth Moss,v10,2.6,ugm-3 (TEOM FDMS)
293,17/07/2015,18/07/2015,acth,Auchencorth Moss,v10,1.9625,ugm-3 (TEOM FDMS)
294,18/07/2015,19/07/2015,acth,Auchencorth Moss,v10,0.547826,ugm-3 (TEOM FDMS)
295,19/07/2015,20/07/2015,acth,Auchencorth Moss,v10,1.379167,ugm-3 (TEOM FDMS)
296,20/07/2015,21/07/2015,acth,Auchencorth Moss,v10,2.175,ugm-3 (TEOM FDMS)
297,21/07/2015,22/07/2015,acth,Auchencorth Moss,v10,0.2875,ugm-3 (TEOM FDMS)
298,22/07/2015,23/07/2015,acth,Auchencorth Moss,v10,1.3875,ugm-3 (TEOM FDMS)
299,23/07/2015,24/07/2015,acth,Auchencorth Moss,v10,1.191667,ugm-3 (TEOM FDMS)
300,24/07/2015,25/07/2015,acth,Auchencorth Moss,v10,1.016667,ugm-3 (TEOM FDMS)
301,25/07/2015,26/07/2015,acth,Auchencorth Moss,v10,1.425,ugm-3 (TEOM FDMS)
302,26/07/2015,27/07/2015,acth,Auchencorth Moss,v10,2.983333,ugm-3 (TEOM FDMS)
303,27/07/2015,28/07/2015,acth,Auchencorth Moss,v10,0.404167,ugm-3 (TEOM FDMS)
304,28/07/2015,29/07/2015,acth,Auchencorth Moss,v10,0.658333,ugm-3 (TEOM FDMS)
305,29/07/2015,30/07/2015,acth,Auchencorth Moss,v10,NA,ugm-3 (TEOM FDMS)
306,30/07/2015,31/07/2015,acth,Auchencorth Moss,v10,NA,ugm-3 (TEOM FDMS)
307,31/07/2015,01/08/2015,acth,Auchencorth Moss,v10,NA,ugm-3 (TEOM FDMS)
308,01/08/2015,02/08/2015,acth,Auchencorth Moss,v10,NA,ugm-3 (TEOM FDMS)
309,02/08/2015,03/08/2015,acth,Auchencorth Moss,v10,NA,ugm-3 (TEOM FDMS)
310,03/08/2015,04/08/2015,acth,Auchencorth Moss,v10,NA,ugm-3 (TEOM FDMS)
311,04/08/2015,05/08/2015,acth,Auchencorth Moss,v10,0.9375,ugm-3 (TEOM FDMS)
312,05/08/2015,06/08/2015,acth,Auchencorth Moss,v10,1.520833,ugm-3 (TEOM FDMS)
313,06/08/2015,07/08/2015,acth,Auchencorth Moss,v10,0.808333,ugm-3 (TEOM FDMS)
314,07/08/2015,08/08/2015,acth,Auchencorth Moss,v10,1.0875,ugm-3 (TEOM FDMS)
315,08/08/2015,09/08/2015,acth,Auchencorth Moss,v10,1.933333,ugm-3 (TEOM FDMS)
316,09/08/2015,10/08/2015,acth,Auchencorth Moss,v10,1.791667,ugm-3 (TEOM FDMS)
317,10/08/2015,11/08/2015,acth,Auchencorth Moss,v10,1.479167,ugm-3 (TEOM FDMS)
318,11/08/2015,12/08/2015,acth,Auchencorth Moss,v10,0.625,ugm-3 (TEOM FDMS)
319,12/08/2015,13/08/2015,acth,Auchencorth Moss,v10,NA,ugm-3 (TEOM FDMS)
320,13/08/2015,14/08/2015,acth,Auchencorth Moss,v10,NA,ugm-3 (TEOM FDMS)
321,14/08/2015,15/08/2015,acth,Auchencorth Moss,v10,2.5,ugm-3 (TEOM FDMS)
322,15/08/2015,16/08/2015,acth,Auchencorth Moss,v10,0.704167,ugm-3 (TEOM FDMS)
323,16/08/2015,17/08/2015,acth,Auchencorth Moss,v10,1.483333,ugm-3 (TEOM FDMS)
324,17/08/2015,18/08/2015,acth,Auchencorth Moss,v10,2.254167,ugm-3 (TEOM FDMS)
325,18/08/2015,19/08/2015,acth,Auchencorth Moss,v10,2.4375,ugm-3 (TEOM FDMS)
326,19/08/2015,20/08/2015,acth,Auchencorth Moss,v10,2.15,ugm-3 (TEOM FDMS)
327,20/08/2015,21/08/2015,acth,Auchencorth Moss,v10,2.5,ugm-3 (TEOM FDMS)
328,21/08/2015,22/08/2015,acth,Auchencorth Moss,v10,2.075,ugm-3 (TEOM FDMS)
329,22/08/2015,23/08/2015,acth,Auchencorth Moss,v10,2.225,ugm-3 (TEOM FDMS)
330,23/08/2015,24/08/2015,acth,Auchencorth Moss,v10,5.295833,ugm-3 (TEOM FDMS)
331,24/08/2015,25/08/2015,acth,Auchencorth Moss,v10,2.025,ugm-3 (TEOM FDMS)
332,25/08/2015,26/08/2015,acth,Auchencorth Moss,v10,2.008333,ugm-3 (TEOM FDMS)
333,26/08/2015,27/08/2015,acth,Auchencorth Moss,v10,1.945833,ugm-3 (TEOM FDMS)
334,27/08/2015,28/08/2015,acth,Auchencorth Moss,v10,1.190476,ugm-3 (TEOM FDMS)
335,28/08/2015,29/08/2015,acth,Auchencorth Moss,v10,1.0625,ugm-3 (TEOM FDMS)
336,29/08/2015,30/08/2015,acth,Auchencorth Moss,v10,1.666667,ugm-3 (TEOM FDMS)
337,30/08/2015,31/08/2015,acth,Auchencorth Moss,v10,1.7875,ugm-3 (TEOM FDMS)
338,31/08/2015,01/09/2015,acth,Auchencorth Moss,v10,1.766667,ugm-3 (TEOM FDMS)
339,01/09/2015,02/09/2015,acth,Auchencorth Moss,v10,1.966667,ugm-3 (TEOM FDMS)
340,02/09/2015,03/09/2015,acth,Auchencorth Moss,v10,1.866667,ugm-3 (TEOM FDMS)
341,03/09/2015,04/09/2015,acth,Auchencorth Moss,v10,1.104167,ugm-3 (TEOM FDMS)
342,04/09/2015,05/09/2015,acth,Auchencorth Moss,v10,1.108333,ugm-3 (TEOM FDMS)
343,05/09/2015,06/09/2015,acth,Auchencorth Moss,v10,0.866667,ugm-3 (TEOM FDMS)
344,06/09/2015,07/09/2015,acth,Auchencorth Moss,v10,1.1875,ugm-3 (TEOM FDMS)
345,07/09/2015,08/09/2015,acth,Auchencorth Moss,v10,1.8875,ugm-3 (TEOM FDMS)
346,08/09/2015,09/09/2015,acth,Auchencorth Moss,v10,4.333333,ugm-3 (TEOM FDMS)
347,09/09/2015,10/09/2015,acth,Auchencorth Moss,v10,2.983333,ugm-3 (TEOM FDMS)
348,10/09/2015,11/09/2015,acth,Auchencorth Moss,v10,2.929167,ugm-3 (TEOM FDMS)
349,11/09/2015,12/09/2015,acth,Auchencorth Moss,v10,3.95,ugm-3 (TEOM FDMS)
350,12/09/2015,13/09/2015,acth,Auchencorth Moss,v10,3.154167,ugm-3 (TEOM FDMS)
351,13/09/2015,14/09/2015,acth,Auchencorth Moss,v10,1.925,ugm-3 (TEOM FDMS)
352,14/09/2015,15/09/2015,acth,Auchencorth Moss,v10,2.579167,ugm-3 (TEOM FDMS)
353,15/09/2015,16/09/2015,acth,Auchencorth Moss,v10,2.2125,ugm-3 (TEOM FDMS)
354,16/09/2015,17/09/2015,acth,Auchencorth Moss,v10,1.658333,ugm-3 (TEOM FDMS)
355,17/09/2015,18/09/2015,acth,Auchencorth Moss,v10,1.6375,ugm-3 (TEOM FDMS)
356,18/09/2015,19/09/2015,acth,Auchencorth Moss,v10,0.745833,ugm-3 (TEOM FDMS)
357,19/09/2015,20/09/2015,acth,Auchencorth Moss,v10,1.175,ugm-3 (TEOM FDMS)
358,20/09/2015,21/09/2015,acth,Auchencorth Moss,v10,2.341667,ugm-3 (TEOM FDMS)
359,21/09/2015,22/09/2015,acth,Auchencorth Moss,v10,2.479167,ugm-3 (TEOM FDMS)
360,22/09/2015,23/09/2015,acth,Auchencorth Moss,v10,0.883333,ugm-3 (TEOM FDMS)
361,23/09/2015,24/09/2015,acth,Auchencorth Moss,v10,1.766667,ugm-3 (TEOM FDMS)
362,24/09/2015,25/09/2015,acth,Auchencorth Moss,v10,1.304167,ugm-3 (TEOM FDMS)
363,25/09/2015,26/09/2015,acth,Auchencorth Moss,v10,0.079167,ugm-3 (TEOM FDMS)
364,26/09/2015,27/09/2015,acth,Auchencorth Moss,v10,1.3875,ugm-3 (TEOM FDMS)
365,27/09/2015,28/09/2015,acth,Auchencorth Moss,v10,2.195833,ugm-3 (TEOM FDMS)
366,28/09/2015,29/09/2015,acth,Auchencorth Moss,v10,2.7,ugm-3 (TEOM FDMS)
367,29/09/2015,30/09/2015,acth,Auchencorth Moss,v10,3.258333,ugm-3 (TEOM FDMS)
368,30/09/2015,01/10/2015,acth,Auchencorth Moss,v10,3.708333,ugm-3 (TEOM FDMS)
369,01/07/2015,02/07/2015,agrn,Birmingham Acocks Green,v25,3.845833,ugm-3 (TEOM FDMS)
370,02/07/2015,03/07/2015,agrn,Birmingham Acocks Green,v25,3,ugm-3 (TEOM FDMS)
371,03/07/2015,04/07/2015,agrn,Birmingham Acocks Green,v25,4.425,ugm-3 (TEOM FDMS)
372,04/07/2015,05/07/2015,agrn,Birmingham Acocks Green,v25,3.920833,ugm-3 (TEOM FDMS)
373,05/07/2015,06/07/2015,agrn,Birmingham Acocks Green,v25,3.204167,ugm-3 (TEOM FDMS)
374,06/07/2015,07/07/2015,agrn,Birmingham Acocks Green,v25,3.579167,ugm-3 (TEOM FDMS)
375,07/07/2015,08/07/2015,agrn,Birmingham Acocks Green,v25,3.779167,ugm-3 (TEOM FDMS)
376,08/07/2015,09/07/2015,agrn,Birmingham Acocks Green,v25,1.933333,ugm-3 (TEOM FDMS)
377,09/07/2015,10/07/2015,agrn,Birmingham Acocks Green,v25,2.7125,ugm-3 (TEOM FDMS)
378,10/07/2015,11/07/2015,agrn,Birmingham Acocks Green,v25,3.633333,ugm-3 (TEOM FDMS)
379,11/07/2015,12/07/2015,agrn,Birmingham Acocks Green,v25,2.579167,ugm-3 (TEOM FDMS)
380,12/07/2015,13/07/2015,agrn,Birmingham Acocks Green,v25,3.3375,ugm-3 (TEOM FDMS)
381,13/07/2015,14/07/2015,agrn,Birmingham Acocks Green,v25,3.5625,ugm-3 (TEOM FDMS)
382,14/07/2015,15/07/2015,agrn,Birmingham Acocks Green,v25,4.133333,ugm-3 (TEOM FDMS)
383,15/07/2015,16/07/2015,agrn,Birmingham Acocks Green,v25,3.3125,ugm-3 (TEOM FDMS)
384,16/07/2015,17/07/2015,agrn,Birmingham Acocks Green,v25,4.941667,ugm-3 (TEOM FDMS)
385,17/07/2015,18/07/2015,agrn,Birmingham Acocks Green,v25,3.225,ugm-3 (TEOM FDMS)
386,18/07/2015,19/07/2015,agrn,Birmingham Acocks Green,v25,2.9875,ugm-3 (TEOM FDMS)
387,19/07/2015,20/07/2015,agrn,Birmingham Acocks Green,v25,3.145833,ugm-3 (TEOM FDMS)
388,20/07/2015,21/07/2015,agrn,Birmingham Acocks Green,v25,3.545833,ugm-3 (TEOM FDMS)
389,21/07/2015,22/07/2015,agrn,Birmingham Acocks Green,v25,2.929167,ugm-3 (TEOM FDMS)
390,22/07/2015,23/07/2015,agrn,Birmingham Acocks Green,v25,2.508333,ugm-3 (TEOM FDMS)
391,23/07/2015,24/07/2015,agrn,Birmingham Acocks Green,v25,3.025,ugm-3 (TEOM FDMS)
392,24/07/2015,25/07/2015,agrn,Birmingham Acocks Green,v25,4.275,ugm-3 (TEOM FDMS)
393,25/07/2015,26/07/2015,agrn,Birmingham Acocks Green,v25,3.695833,ugm-3 (TEOM FDMS)
394,26/07/2015,27/07/2015,agrn,Birmingham Acocks Green,v25,4.883333,ugm-3 (TEOM FDMS)
395,27/07/2015,28/07/2015,agrn,Birmingham Acocks Green,v25,NA,ugm-3 (TEOM FDMS)
396,28/07/2015,29/07/2015,agrn,Birmingham Acocks Green,v25,NA,ugm-3 (TEOM FDMS)
397,29/07/2015,30/07/2015,agrn,Birmingham Acocks Green,v25,NA,ugm-3 (TEOM FDMS)
398,30/07/2015,31/07/2015,agrn,Birmingham Acocks Green,v25,NA,ugm-3 (TEOM FDMS)
399,31/07/2015,01/08/2015,agrn,Birmingham Acocks Green,v25,3.733333,ugm-3 (TEOM FDMS)
400,01/08/2015,02/08/2015,agrn,Birmingham Acocks Green,v25,2.591667,ugm-3 (TEOM FDMS)
401,02/08/2015,03/08/2015,agrn,Birmingham Acocks Green,v25,3.345833,ugm-3 (TEOM FDMS)
402,03/08/2015,04/08/2015,agrn,Birmingham Acocks Green,v25,2.529167,ugm-3 (TEOM FDMS)
403,04/08/2015,05/08/2015,agrn,Birmingham Acocks Green,v25,2.029167,ugm-3 (TEOM FDMS)
404,05/08/2015,06/08/2015,agrn,Birmingham Acocks Green,v25,2.9875,ugm-3 (TEOM FDMS)
405,06/08/2015,07/08/2015,agrn,Birmingham Acocks Green,v25,2.45,ugm-3 (TEOM FDMS)
406,07/08/2015,08/08/2015,agrn,Birmingham Acocks Green,v25,2.683333,ugm-3 (TEOM FDMS)
407,08/08/2015,09/08/2015,agrn,Birmingham Acocks Green,v25,3.970833,ugm-3 (TEOM FDMS)
408,09/08/2015,10/08/2015,agrn,Birmingham Acocks Green,v25,3.333333,ugm-3 (TEOM FDMS)
409,10/08/2015,11/08/2015,agrn,Birmingham Acocks Green,v25,2.875,ugm-3 (TEOM FDMS)
410,11/08/2015,12/08/2015,agrn,Birmingham Acocks Green,v25,2.579167,ugm-3 (TEOM FDMS)
411,12/08/2015,13/08/2015,agrn,Birmingham Acocks Green,v25,3.7125,ugm-3 (TEOM FDMS)
412,13/08/2015,14/08/2015,agrn,Birmingham Acocks Green,v25,5.05,ugm-3 (TEOM FDMS)
413,14/08/2015,15/08/2015,agrn,Birmingham Acocks Green,v25,4.420833,ugm-3 (TEOM FDMS)
414,15/08/2015,16/08/2015,agrn,Birmingham Acocks Green,v25,2.516667,ugm-3 (TEOM FDMS)
415,16/08/2015,17/08/2015,agrn,Birmingham Acocks Green,v25,3.129167,ugm-3 (TEOM FDMS)
416,17/08/2015,18/08/2015,agrn,Birmingham Acocks Green,v25,4.725,ugm-3 (TEOM FDMS)
417,18/08/2015,19/08/2015,agrn,Birmingham Acocks Green,v25,3.358333,ugm-3 (TEOM FDMS)
418,19/08/2015,20/08/2015,agrn,Birmingham Acocks Green,v25,3.175,ugm-3 (TEOM FDMS)
419,20/08/2015,21/08/2015,agrn,Birmingham Acocks Green,v25,3.0625,ugm-3 (TEOM FDMS)
420,21/08/2015,22/08/2015,agrn,Birmingham Acocks Green,v25,2.8375,ugm-3 (TEOM FDMS)
421,22/08/2015,23/08/2015,agrn,Birmingham Acocks Green,v25,3.329167,ugm-3 (TEOM FDMS)
422,23/08/2015,24/08/2015,agrn,Birmingham Acocks Green,v25,4.091667,ugm-3 (TEOM FDMS)
423,24/08/2015,25/08/2015,agrn,Birmingham Acocks Green,v25,3.583333,ugm-3 (TEOM FDMS)
424,25/08/2015,26/08/2015,agrn,Birmingham Acocks Green,v25,3.1875,ugm-3 (TEOM FDMS)
425,26/08/2015,27/08/2015,agrn,Birmingham Acocks Green,v25,2.7,ugm-3 (TEOM FDMS)
426,27/08/2015,28/08/2015,agrn,Birmingham Acocks Green,v25,2.266667,ugm-3 (TEOM FDMS)
427,28/08/2015,29/08/2015,agrn,Birmingham Acocks Green,v25,2.3625,ugm-3 (TEOM FDMS)
428,29/08/2015,30/08/2015,agrn,Birmingham Acocks Green,v25,2.241667,ugm-3 (TEOM FDMS)
429,30/08/2015,31/08/2015,agrn,Birmingham Acocks Green,v25,3.416667,ugm-3 (TEOM FDMS)
430,31/08/2015,01/09/2015,agrn,Birmingham Acocks Green,v25,4.525,ugm-3 (TEOM FDMS)
431,01/09/2015,02/09/2015,agrn,Birmingham Acocks Green,v25,3.427273,ugm-3 (TEOM FDMS)
432,02/09/2015,03/09/2015,agrn,Birmingham Acocks Green,v25,1.354167,ugm-3 (TEOM FDMS)
433,03/09/2015,04/09/2015,agrn,Birmingham Acocks Green,v25,1.0625,ugm-3 (TEOM FDMS)
434,04/09/2015,05/09/2015,agrn,Birmingham Acocks Green,v25,1.029167,ugm-3 (TEOM FDMS)
435,05/09/2015,06/09/2015,agrn,Birmingham Acocks Green,v25,0.466667,ugm-3 (TEOM FDMS)
436,06/09/2015,07/09/2015,agrn,Birmingham Acocks Green,v25,0.841667,ugm-3 (TEOM FDMS)
437,07/09/2015,08/09/2015,agrn,Birmingham Acocks Green,v25,1.483333,ugm-3 (TEOM FDMS)
438,08/09/2015,09/09/2015,agrn,Birmingham Acocks Green,v25,2.3625,ugm-3 (TEOM FDMS)
439,09/09/2015,10/09/2015,agrn,Birmingham Acocks Green,v25,1.245833,ugm-3 (TEOM FDMS)
440,10/09/2015,11/09/2015,agrn,Birmingham Acocks Green,v25,2.75,ugm-3 (TEOM FDMS)
441,11/09/2015,12/09/2015,agrn,Birmingham Acocks Green,v25,3.295833,ugm-3 (TEOM FDMS)
442,12/09/2015,13/09/2015,agrn,Birmingham Acocks Green,v25,3.258333,ugm-3 (TEOM FDMS)
443,13/09/2015,14/09/2015,agrn,Birmingham Acocks Green,v25,1.645833,ugm-3 (TEOM FDMS)
444,14/09/2015,15/09/2015,agrn,Birmingham Acocks Green,v25,1.954167,ugm-3 (TEOM FDMS)
445,15/09/2015,16/09/2015,agrn,Birmingham Acocks Green,v25,0.570833,ugm-3 (TEOM FDMS)
446,16/09/2015,17/09/2015,agrn,Birmingham Acocks Green,v25,2.1125,ugm-3 (TEOM FDMS)
447,17/09/2015,18/09/2015,agrn,Birmingham Acocks Green,v25,-0.025,ugm-3 (TEOM FDMS)
448,18/09/2015,19/09/2015,agrn,Birmingham Acocks Green,v25,0.845833,ugm-3 (TEOM FDMS)
449,19/09/2015,20/09/2015,agrn,Birmingham Acocks Green,v25,4.1625,ugm-3 (TEOM FDMS)
450,20/09/2015,21/09/2015,agrn,Birmingham Acocks Green,v25,3.766667,ugm-3 (TEOM FDMS)
451,21/09/2015,22/09/2015,agrn,Birmingham Acocks Green,v25,2.958333,ugm-3 (TEOM FDMS)
452,22/09/2015,23/09/2015,agrn,Birmingham Acocks Green,v25,0.804167,ugm-3 (TEOM FDMS)
453,23/09/2015,24/09/2015,agrn,Birmingham Acocks Green,v25,0.454167,ugm-3 (TEOM FDMS)
454,24/09/2015,25/09/2015,agrn,Birmingham Acocks Green,v25,0.283333,ugm-3 (TEOM FDMS)
455,25/09/2015,26/09/2015,agrn,Birmingham Acocks Green,v25,0.245833,ugm-3 (TEOM FDMS)
456,26/09/2015,27/09/2015,agrn,Birmingham Acocks Green,v25,0.908333,ugm-3 (TEOM FDMS)
457,27/09/2015,28/09/2015,agrn,Birmingham Acocks Green,v25,1.604167,ugm-3 (TEOM FDMS)
458,28/09/2015,29/09/2015,agrn,Birmingham Acocks Green,v25,1.879167,ugm-3 (TEOM FDMS)
459,29/09/2015,30/09/2015,agrn,Birmingham Acocks Green,v25,2.8125,ugm-3 (TEOM FDMS)
460,30/09/2015,01/10/2015,agrn,Birmingham Acocks Green,v25,2.704167,ugm-3 (TEOM FDMS)
461,01/07/2015,02/07/2015,arm6,Armagh Roadside,v10,1.791667,ugm-3 (TEOM FDMS)
462,02/07/2015,03/07/2015,arm6,Armagh Roadside,v10,-0.720833,ugm-3 (TEOM FDMS)
463,03/07/2015,04/07/2015,arm6,Armagh Roadside,v10,-0.575,ugm-3 (TEOM FDMS)
464,04/07/2015,05/07/2015,arm6,Armagh Roadside,v10,-0.095833,ugm-3 (TEOM FDMS)
465,05/07/2015,06/07/2015,arm6,Armagh Roadside,v10,-0.5875,ugm-3 (TEOM FDMS)
466,06/07/2015,07/07/2015,arm6,Armagh Roadside,v10,0.083333,ugm-3 (TEOM FDMS)
467,07/07/2015,08/07/2015,arm6,Armagh Roadside,v10,-0.654167,ugm-3 (TEOM FDMS)
468,08/07/2015,09/07/2015,arm6,Armagh Roadside,v10,-2.116667,ugm-3 (TEOM FDMS)
469,09/07/2015,10/07/2015,arm6,Armagh Roadside,v10,-0.833333,ugm-3 (TEOM FDMS)
470,10/07/2015,11/07/2015,arm6,Armagh Roadside,v10,0.413043,ugm-3 (TEOM FDMS)
471,11/07/2015,12/07/2015,arm6,Armagh Roadside,v10,-0.345833,ugm-3 (TEOM FDMS)
472,12/07/2015,13/07/2015,arm6,Armagh Roadside,v10,-1.279167,ugm-3 (TEOM FDMS)
473,13/07/2015,14/07/2015,arm6,Armagh Roadside,v10,-0.654167,ugm-3 (TEOM FDMS)
474,14/07/2015,15/07/2015,arm6,Armagh Roadside,v10,-0.666667,ugm-3 (TEOM FDMS)
475,15/07/2015,16/07/2015,arm6,Armagh Roadside,v10,-1.079167,ugm-3 (TEOM FDMS)
476,16/07/2015,17/07/2015,arm6,Armagh Roadside,v10,1.658333,ugm-3 (TEOM FDMS)
477,17/07/2015,18/07/2015,arm6,Armagh Roadside,v10,-1.0625,ugm-3 (TEOM FDMS)
478,18/07/2015,19/07/2015,arm6,Armagh Roadside,v10,-0.3875,ugm-3 (TEOM FDMS)
479,19/07/2015,20/07/2015,arm6,Armagh Roadside,v10,-1.041667,ugm-3 (TEOM FDMS)
480,20/07/2015,21/07/2015,arm6,Armagh Roadside,v10,-0.229167,ugm-3 (TEOM FDMS)
481,21/07/2015,22/07/2015,arm6,Armagh Roadside,v10,-1.0375,ugm-3 (TEOM FDMS)
482,22/07/2015,23/07/2015,arm6,Armagh Roadside,v10,-0.958333,ugm-3 (TEOM FDMS)
483,23/07/2015,24/07/2015,arm6,Armagh Roadside,v10,-0.8625,ugm-3 (TEOM FDMS)
484,24/07/2015,25/07/2015,arm6,Armagh Roadside,v10,-0.683333,ugm-3 (TEOM FDMS)
485,25/07/2015,26/07/2015,arm6,Armagh Roadside,v10,-0.658333,ugm-3 (TEOM FDMS)
486,26/07/2015,27/07/2015,arm6,Armagh Roadside,v10,0.670833,ugm-3 (TEOM FDMS)
487,27/07/2015,28/07/2015,arm6,Armagh Roadside,v10,-0.341667,ugm-3 (TEOM FDMS)
488,28/07/2015,29/07/2015,arm6,Armagh Roadside,v10,-0.908333,ugm-3 (TEOM FDMS)
489,29/07/2015,30/07/2015,arm6,Armagh Roadside,v10,-1.2875,ugm-3 (TEOM FDMS)
490,30/07/2015,31/07/2015,arm6,Armagh Roadside,v10,-0.7875,ugm-3 (TEOM FDMS)
491,31/07/2015,01/08/2015,arm6,Armagh Roadside,v10,-0.154167,ugm-3 (TEOM FDMS)
492,01/08/2015,02/08/2015,arm6,Armagh Roadside,v10,-0.9125,ugm-3 (TEOM FDMS)
493,02/08/2015,03/08/2015,arm6,Armagh Roadside,v10,0.45,ugm-3 (TEOM FDMS)
494,03/08/2015,04/08/2015,arm6,Armagh Roadside,v10,-0.0875,ugm-3 (TEOM FDMS)
495,04/08/2015,05/08/2015,arm6,Armagh Roadside,v10,-1.366667,ugm-3 (TEOM FDMS)
496,05/08/2015,06/08/2015,arm6,Armagh Roadside,v10,-0.383333,ugm-3 (TEOM FDMS)
497,06/08/2015,07/08/2015,arm6,Armagh Roadside,v10,-1.195833,ugm-3 (TEOM FDMS)
498,07/08/2015,08/08/2015,arm6,Armagh Roadside,v10,-1.075,ugm-3 (TEOM FDMS)
499,08/08/2015,09/08/2015,arm6,Armagh Roadside,v10,0.0625,ugm-3 (TEOM FDMS)
500,09/08/2015,10/08/2015,arm6,Armagh Roadside,v10,-0.25,ugm-3 (TEOM FDMS)
501,10/08/2015,11/08/2015,arm6,Armagh Roadside,v10,-0.4875,ugm-3 (TEOM FDMS)
502,11/08/2015,12/08/2015,arm6,Armagh Roadside,v10,-1.420833,ugm-3 (TEOM FDMS)
503,12/08/2015,13/08/2015,arm6,Armagh Roadside,v10,-0.170833,ugm-3 (TEOM FDMS)
504,13/08/2015,14/08/2015,arm6,Armagh Roadside,v10,1.578261,ugm-3 (TEOM FDMS)
505,14/08/2015,15/08/2015,arm6,Armagh Roadside,v10,0.283333,ugm-3 (TEOM FDMS)
506,15/08/2015,16/08/2015,arm6,Armagh Roadside,v10,-1.591667,ugm-3 (TEOM FDMS)
507,16/08/2015,17/08/2015,arm6,Armagh Roadside,v10,-1.0375,ugm-3 (TEOM FDMS)
508,17/08/2015,18/08/2015,arm6,Armagh Roadside,v10,-0.091667,ugm-3 (TEOM FDMS)
509,18/08/2015,19/08/2015,arm6,Armagh Roadside,v10,0.404167,ugm-3 (TEOM FDMS)
510,19/08/2015,20/08/2015,arm6,Armagh Roadside,v10,-0.5,ugm-3 (TEOM FDMS)
511,20/08/2015,21/08/2015,arm6,Armagh Roadside,v10,-0.529167,ugm-3 (TEOM FDMS)
512,21/08/2015,22/08/2015,arm6,Armagh Roadside,v10,-0.791667,ugm-3 (TEOM FDMS)
513,22/08/2015,23/08/2015,arm6,Armagh Roadside,v10,-0.15,ugm-3 (TEOM FDMS)
514,23/08/2015,24/08/2015,arm6,Armagh Roadside,v10,0.854167,ugm-3 (TEOM FDMS)
515,24/08/2015,25/08/2015,arm6,Armagh Roadside,v10,-1.4375,ugm-3 (TEOM FDMS)
516,25/08/2015,26/08/2015,arm6,Armagh Roadside,v10,NA,ugm-3 (TEOM FDMS)
517,26/08/2015,27/08/2015,arm6,Armagh Roadside,v10,NA,ugm-3 (TEOM FDMS)
518,27/08/2015,28/08/2015,arm6,Armagh Roadside,v10,NA,ugm-3 (TEOM FDMS)
519,28/08/2015,29/08/2015,arm6,Armagh Roadside,v10,NA,ugm-3 (TEOM FDMS)
520,29/08/2015,30/08/2015,arm6,Armagh Roadside,v10,NA,ugm-3 (TEOM FDMS)
521,30/08/2015,31/08/2015,arm6,Armagh Roadside,v10,NA,ugm-3 (TEOM FDMS)
